[INFO] | Logging server started and listening for messages...
[INFO] | 2025-03-20 22:16:18.476 | INFO | main_window.py:setup_logging:79 | ✅ Logging initialized successfully.
[INFO] | 2025-03-20 22:16:33.491 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:16:33.505 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:16:33.505 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:16:33.505 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:16:33.505 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:16:33.505 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:16:33.506 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:16:33.508 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:16:33.508 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:16:33.508 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[DEBUG] | DEBUG main_window.py:431 - 2025-03-20 22:16:33.545 | DEBUG | main_window.py:process_frame_api_generic:431 | FastAPI response received. Status code: 200
[INFO] | 2025-03-20 22:16:33.546 | INFO | main_window.py:process_frame_api_generic:494 | API response indicates success. Processing response data.
[DEBUG] | DEBUG main_window.py:508 - 2025-03-20 22:16:33.549 | DEBUG | main_window.py:process_frame_api_generic:508 | Extracted results: {'action': None, 'thumb_up': False, 'in_neutral': False, 'dx': None, 'dy': None}
[DEBUG] | DEBUG main_window.py:515 - 2025-03-20 22:16:33.549 | DEBUG | main_window.py:process_frame_api_generic:515 | Updated current state: neutral
[INFO] | 2025-03-20 22:16:33.549 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:16:33.563 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:16:33.564 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:16:33.564 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:16:33.565 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:16:33.565 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:16:33.565 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:16:33.567 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:16:33.567 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:16:33.567 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[DEBUG] | DEBUG main_window.py:431 - 2025-03-20 22:16:33.603 | DEBUG | main_window.py:process_frame_api_generic:431 | FastAPI response received. Status code: 200
[INFO] | 2025-03-20 22:16:33.604 | INFO | main_window.py:process_frame_api_generic:494 | API response indicates success. Processing response data.
[DEBUG] | DEBUG main_window.py:508 - 2025-03-20 22:16:33.607 | DEBUG | main_window.py:process_frame_api_generic:508 | Extracted results: {'action': None, 'thumb_up': False, 'in_neutral': False, 'dx': None, 'dy': None}
[DEBUG] | DEBUG main_window.py:515 - 2025-03-20 22:16:33.607 | DEBUG | main_window.py:process_frame_api_generic:515 | Updated current state: neutral
[INFO] | 2025-03-20 22:16:33.607 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:16:33.622 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:16:33.622 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:16:33.623 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:16:33.623 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:16:33.623 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:16:33.623 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:16:33.626 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:16:33.626 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:16:33.626 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[DEBUG] | DEBUG main_window.py:431 - 2025-03-20 22:16:33.663 | DEBUG | main_window.py:process_frame_api_generic:431 | FastAPI response received. Status code: 200
[INFO] | 2025-03-20 22:16:33.664 | INFO | main_window.py:process_frame_api_generic:494 | API response indicates success. Processing response data.
[DEBUG] | DEBUG main_window.py:508 - 2025-03-20 22:16:33.668 | DEBUG | main_window.py:process_frame_api_generic:508 | Extracted results: {'action': None, 'thumb_up': False, 'in_neutral': False, 'dx': None, 'dy': None}
[DEBUG] | DEBUG main_window.py:515 - 2025-03-20 22:16:33.668 | DEBUG | main_window.py:process_frame_api_generic:515 | Updated current state: neutral
[INFO] | 2025-03-20 22:16:33.668 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:16:33.683 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:16:33.684 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:16:33.684 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:16:33.684 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:16:33.684 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:16:33.685 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:16:33.687 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:16:33.687 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:16:33.687 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[DEBUG] | DEBUG main_window.py:431 - 2025-03-20 22:16:33.725 | DEBUG | main_window.py:process_frame_api_generic:431 | FastAPI response received. Status code: 200
[INFO] | 2025-03-20 22:16:33.726 | INFO | main_window.py:process_frame_api_generic:494 | API response indicates success. Processing response data.
[DEBUG] | DEBUG main_window.py:508 - 2025-03-20 22:16:33.729 | DEBUG | main_window.py:process_frame_api_generic:508 | Extracted results: {'action': None, 'thumb_up': False, 'in_neutral': False, 'dx': None, 'dy': None}
[DEBUG] | DEBUG main_window.py:515 - 2025-03-20 22:16:33.729 | DEBUG | main_window.py:process_frame_api_generic:515 | Updated current state: neutral
[INFO] | 2025-03-20 22:16:33.729 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:16:33.744 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:16:33.745 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:16:33.745 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:16:33.745 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:16:33.745 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:16:33.745 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:16:33.747 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:16:33.748 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:16:33.748 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[DEBUG] | DEBUG main_window.py:431 - 2025-03-20 22:16:33.783 | DEBUG | main_window.py:process_frame_api_generic:431 | FastAPI response received. Status code: 200
[INFO] | 2025-03-20 22:16:33.783 | INFO | main_window.py:process_frame_api_generic:494 | API response indicates success. Processing response data.
[DEBUG] | DEBUG main_window.py:508 - 2025-03-20 22:16:33.787 | DEBUG | main_window.py:process_frame_api_generic:508 | Extracted results: {'action': None, 'thumb_up': False, 'in_neutral': False, 'dx': None, 'dy': None}
[DEBUG] | DEBUG main_window.py:515 - 2025-03-20 22:16:33.788 | DEBUG | main_window.py:process_frame_api_generic:515 | Updated current state: neutral
[INFO] | 2025-03-20 22:16:33.788 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:16:33.801 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:16:33.802 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:16:33.802 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:16:33.803 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:16:33.803 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:16:33.803 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:16:33.806 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:16:33.806 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:16:33.806 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[DEBUG] | DEBUG main_window.py:431 - 2025-03-20 22:16:33.842 | DEBUG | main_window.py:process_frame_api_generic:431 | FastAPI response received. Status code: 200
[INFO] | 2025-03-20 22:16:33.843 | INFO | main_window.py:process_frame_api_generic:494 | API response indicates success. Processing response data.
[DEBUG] | DEBUG main_window.py:508 - 2025-03-20 22:16:33.845 | DEBUG | main_window.py:process_frame_api_generic:508 | Extracted results: {'action': None, 'thumb_up': False, 'in_neutral': False, 'dx': None, 'dy': None}
[DEBUG] | DEBUG main_window.py:515 - 2025-03-20 22:16:33.846 | DEBUG | main_window.py:process_frame_api_generic:515 | Updated current state: neutral
[INFO] | 2025-03-20 22:16:33.846 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:16:33.861 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:16:33.861 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:16:33.861 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:16:33.861 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:16:33.861 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:16:33.862 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:16:33.864 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:16:33.864 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:16:33.865 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[DEBUG] | DEBUG main_window.py:431 - 2025-03-20 22:16:33.902 | DEBUG | main_window.py:process_frame_api_generic:431 | FastAPI response received. Status code: 200
[INFO] | 2025-03-20 22:16:33.902 | INFO | main_window.py:process_frame_api_generic:494 | API response indicates success. Processing response data.
[DEBUG] | DEBUG main_window.py:508 - 2025-03-20 22:16:33.905 | DEBUG | main_window.py:process_frame_api_generic:508 | Extracted results: {'action': None, 'thumb_up': False, 'in_neutral': False, 'dx': None, 'dy': None}
[DEBUG] | DEBUG main_window.py:515 - 2025-03-20 22:16:33.905 | DEBUG | main_window.py:process_frame_api_generic:515 | Updated current state: neutral
[INFO] | 2025-03-20 22:16:33.906 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:16:33.920 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:16:33.920 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:16:33.921 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:16:33.921 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:16:33.921 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:16:33.922 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:16:33.925 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:16:33.925 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:16:33.925 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[DEBUG] | DEBUG main_window.py:431 - 2025-03-20 22:16:33.960 | DEBUG | main_window.py:process_frame_api_generic:431 | FastAPI response received. Status code: 200
[INFO] | 2025-03-20 22:16:33.960 | INFO | main_window.py:process_frame_api_generic:494 | API response indicates success. Processing response data.
[DEBUG] | DEBUG main_window.py:508 - 2025-03-20 22:16:33.963 | DEBUG | main_window.py:process_frame_api_generic:508 | Extracted results: {'action': None, 'thumb_up': False, 'in_neutral': False, 'dx': None, 'dy': None}
[DEBUG] | DEBUG main_window.py:515 - 2025-03-20 22:16:33.964 | DEBUG | main_window.py:process_frame_api_generic:515 | Updated current state: neutral
[INFO] | 2025-03-20 22:16:33.964 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:16:33.977 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:16:33.977 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:16:33.977 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
